110559949,7541165322,Juan García ,F,57,nombre y/o apellido no concuerda con ANI
090799909,5575514111,Jimena arrieta,M,44,nombres y/o apellidos ilegibles
110829901,5042932359,Jesús diaz,F,28,Sufragante no encontrado en ANI
885150586,5971697237,Zuzen uribe,M,33,nombre y/o apellido no concuerda con ANI
282000101,7144599579,Marta aristizabal,F,32,nombre y/o apellido no concuerda con ANI
250589905,3261049248,Noah rolda,M,50,Sufragante no encontrado en ANI
071999950,2282489304,Paken rojas,M,53,nombre y/o apellido no concuerda con ANI
122259970,8664592280,Mateo casallas,F,60,Sufragante no encontrado en ANI
271609926,3686749280,Safia  JOHNSON,M,41,nombre y/o apellido no concuerda con ANI
130289905,9164800518,Eleazar Martínez,F,23,Sufragante no encontrado en ANI
310709902,9793207095,Jesús diaz,M,21,Sufragante no encontrado en ANI
230799972,9394566839,Radu florinda,M,64,Sufragante no encontrado en ANI
310559939,7303766206,Jesús diaz,F,55,Sufragante no encontrado en ANI
520490000,6916410435,Santiago agudelo,F,57,nombres y/o apellidos ilegibles
010460000,2306861037,Juan García ,F,38,nombres y/o apellidos ilegibles
120750103,8876350173,Radu florinda,F,48,nombre y/o apellido no concuerda con ANI
640020102,7498363128,Víctor vega,M,64,Sufragante no encontrado en ANI
152380000,5099496530,Jesús diaz,F,47,nombre y/o apellido no concuerda con ANI
123750000,7391181400,Marta aristizabal,F,49,nombres y/o apellidos ilegibles
270910203,4154454684,Liam rubiano,F,55,Sufragante no encontrado en ANI
886250281,7519503298,Liam rubiano,F,19,nombres y/o apellidos ilegibles
011939905,6896120622,Jesús diaz,M,32,Sufragante no encontrado en ANI
152020000,6117992629,Safia  JOHNSON,M,25,nombre y/o apellido no concuerda con ANI
160011302,9194896124,Liam rubiano,F,28,nombre y/o apellido no concuerda con ANI
311189909,2403020242,Jimena arrieta,M,55,nombre y/o apellido no concuerda con ANI
010649913,8593218343,Inna,F,52,nombres y/o apellidos ilegibles
250379942,3456691953,Liam rubiano,F,51,Sufragante no encontrado en ANI
110229919,2288994132,tony rogers,F,29,Sufragante no encontrado en ANI
310289901,1804332586,Liam rubiano,M,59,nombres y/o apellidos ilegibles
152470209,7079208509,Víctor vega,F,45,Sufragante no encontrado en ANI
230419902,5003314692,Cesar agusto,M,46,nombre y/o apellido no concuerda con ANI
888151086,2448392987,Noah rolda,M,23,nombre y/o apellido no concuerda con ANI
110259914,9082366643,Marta aristizabal,M,57,nombre y/o apellido no concuerda con ANI
310070000,5994786535,Radu florinda,F,62,Sufragante no encontrado en ANI
070409940,6283856360,Juan García ,F,29,nombres y/o apellidos ilegibles
110319939,3900947339,Jimena arrieta,F,36,nombre y/o apellido no concuerda con ANI
230019932,9976749218,Lara ovalle,F,45,nombre y/o apellido no concuerda con ANI
310949903,2002744505,Lara ovalle,F,35,nombre y/o apellido no concuerda con ANI
130529901,3251444094,Víctor vega,F,61,Sufragante no encontrado en ANI
290760102,7083511023,Lara ovalle,F,32,Sufragante no encontrado en ANI
012929901,1869878385,Marta aristizabal,M,62,nombres y/o apellidos ilegibles
190010301,2041536883,Jesús diaz,F,26,nombres y/o apellidos ilegibles
170069904,2991314918,Adara Núñez ,M,41,Sufragante no encontrado en ANI
270949905,2900440148,Ben rubiano,F,29,Sufragante no encontrado en ANI
070070000,2979437257,Cesar agusto,F,29,nombre y/o apellido no concuerda con ANI
884450581,2868665276,Víctor vega,F,49,nombres y/o apellidos ilegibles
311129905,4379390609,Zuzen uribe,F,60,nombre y/o apellido no concuerda con ANI
050010603,2472043477,Santiago agudelo,F,59,Sufragante no encontrado en ANI
882203508,9818821625,Cesar agusto,F,59,nombre y/o apellido no concuerda con ANI
271600103,9181572890,Adara Núñez ,F,50,Sufragante no encontrado en ANI
110190000,3707817071,Zuzen uribe,F,65,Sufragante no encontrado en ANI
270010403,3776204524,Fabio duque,M,34,Sufragante no encontrado en ANI
050379917,1932001213,Jesús diaz,M,39,nombre y/o apellido no concuerda con ANI
882500282,3129866552,Adara Núñez ,M,23,nombre y/o apellido no concuerda con ANI
883555086,3065173909,Adara Núñez ,M,37,nombre y/o apellido no concuerda con ANI
090229918,8780855262,Zuzen uribe,M,53,nombres y/o apellidos ilegibles
210010608,4176442340,Noah rolda,F,29,nombre y/o apellido no concuerda con ANI
270010703,6081872071,Lara ovalle,M,40,Sufragante no encontrado en ANI
311189903,2155800298,Juan García ,M,57,nombre y/o apellido no concuerda con ANI
290079913,6367032044,Santiago agudelo,M,48,nombres y/o apellidos ilegibles
281600000,6525746578,Safia  JOHNSON,F,53,nombres y/o apellidos ilegibles
050790201,2460799377,Lara ovalle,F,38,nombre y/o apellido no concuerda con ANI
090019906,9472950741,Jimena arrieta,F,18,nombre y/o apellido no concuerda con ANI
540010101,1620539280,Radu florinda,M,40,nombre y/o apellido no concuerda con ANI
012209905,8054722175,Liam rubiano,F,45,nombres y/o apellidos ilegibles
271600601,9616435795,Eleazar Martínez,M,51,nombres y/o apellidos ilegibles
883250581,4874440591,Cesar agusto,F,65,nombres y/o apellidos ilegibles
170349922,5292239798,Víctor vega,F,57,nombre y/o apellido no concuerda con ANI
882203506,5505858394,Cesar agusto,F,25,Sufragante no encontrado en ANI
050011602,9443631212,Eleazar Martínez,F,63,nombres y/o apellidos ilegibles
110019905,2431226196,Inna,M,28,nombre y/o apellido no concuerda con ANI
888156584,7084990829,Radu florinda,M,43,Sufragante no encontrado en ANI
012350101,6765186913,Adara Núñez ,M,27,Sufragante no encontrado en ANI
072499907,4895543917,Adara Núñez ,M,56,nombre y/o apellido no concuerda con ANI
127209961,9208818304,Lara ovalle,F,39,nombre y/o apellido no concuerda con ANI
883550483,7808992028,Fabio duque,F,51,nombres y/o apellidos ilegibles
230160000,9705376143,Noah rolda,F,49,nombre y/o apellido no concuerda con ANI
190199903,1203816718,Jimena arrieta,M,52,nombres y/o apellidos ilegibles
110259977,9290928213,Jesús diaz,F,53,Sufragante no encontrado en ANI
290559901,9037320619,Cesar agusto,F,58,nombres y/o apellidos ilegibles
886750584,7818371580,Safia  JOHNSON,F,37,nombres y/o apellidos ilegibles
520609912,6991700877,Liam rubiano,M,38,Sufragante no encontrado en ANI
280019918,5592551887,Fabio duque,M,39,nombre y/o apellido no concuerda con ANI
030469911,6108499633,Mateo casallas,F,30,Sufragante no encontrado en ANI
090610000,4893518423,Inna,F,47,nombre y/o apellido no concuerda con ANI
110769929,7689277704,Víctor vega,F,38,Sufragante no encontrado en ANI
290400102,3976343452,Ben rubiano,M,53,Sufragante no encontrado en ANI
230670202,9262471656,Noah rolda,M,20,Sufragante no encontrado en ANI
270919917,9777184929,Mateo casallas,M,42,nombres y/o apellidos ilegibles
170199919,5165091529,Mateo casallas,F,23,nombre y/o apellido no concuerda con ANI
011720000,2867418424,Paken rojas,F,27,nombre y/o apellido no concuerda con ANI
231259937,9807966643,Paken rojas,F,38,nombres y/o apellidos ilegibles
231399997,5743523053,Fabio duque,F,40,Sufragante no encontrado en ANI
110109907,7390301548,Inna,F,52,nombre y/o apellido no concuerda con ANI
271609968,6212005339,tony rogers,F,23,Sufragante no encontrado en ANI
050169909,2696617402,Eleazar Martínez,F,53,nombres y/o apellidos ilegibles
152290000,4481178429,Noah rolda,M,55,Sufragante no encontrado en ANI
050959946,8475915775,Jesús diaz,F,57,nombres y/o apellidos ilegibles
150919901,5929018425,Fabio duque,F,44,nombre y/o apellido no concuerda con ANI
012419905,8045651623,Juan García ,M,20,Sufragante no encontrado en ANI
153160000,8597800975,Lara ovalle,M,29,nombres y/o apellidos ilegibles
270820402,5758992222,tony rogers,M,45,nombres y/o apellidos ilegibles
250610103,8162582371,Juan García ,M,27,nombre y/o apellido no concuerda con ANI
230139901,6496944346,tony rogers,F,55,nombres y/o apellidos ilegibles
070670202,6081822873,Santiago agudelo,F,55,Sufragante no encontrado en ANI
210160202,8917802122,Mateo casallas,M,44,nombre y/o apellido no concuerda con ANI
884350581,1511055375,Juan García ,F,33,nombres y/o apellidos ilegibles
130010603,9380136423,Lara ovalle,M,48,Sufragante no encontrado en ANI
050630000,4961255546,Noah rolda,M,30,Sufragante no encontrado en ANI
883601506,1900285802,Mateo casallas,M,42,nombre y/o apellido no concuerda con ANI
250010905,3362603311,Eleazar Martínez,F,65,nombre y/o apellido no concuerda con ANI
110010105,8967864084,Jesús diaz,M,49,Sufragante no encontrado en ANI
240709975,2501508012,Fabio duque,M,58,nombre y/o apellido no concuerda con ANI
480010105,7514012608,Adara Núñez ,F,36,nombres y/o apellidos ilegibles
110589909,8628953298,Safia  JOHNSON,F,58,Sufragante no encontrado en ANI
290139913,2623721804,Lara ovalle,F,35,Sufragante no encontrado en ANI
160010817,4411639994,Paken rojas,F,26,nombres y/o apellidos ilegibles
190019907,4390338403,Lara ovalle,F,54,Sufragante no encontrado en ANI
271219916,5259391625,Juan García ,M,53,nombres y/o apellidos ilegibles
270459907,1578334775,tony rogers,M,52,Sufragante no encontrado en ANI
290460202,5225118915,Jesús diaz,M,26,Sufragante no encontrado en ANI
883500585,6928514709,Santiago agudelo,F,34,nombre y/o apellido no concuerda con ANI
270379901,7092767458,Cesar agusto,F,30,nombres y/o apellidos ilegibles
051109951,3212865855,Zuzen uribe,M,50,Sufragante no encontrado en ANI
160010848,3469620785,Adara Núñez ,F,41,Sufragante no encontrado en ANI
110349932,5311853778,Santiago agudelo,F,20,nombre y/o apellido no concuerda con ANI
011960000,5188293250,Fabio duque,M,44,Sufragante no encontrado en ANI
110600000,7735386777,Lara ovalle,F,41,nombre y/o apellido no concuerda con ANI
010800101,9603862071,Fabio duque,F,64,nombres y/o apellidos ilegibles
070730000,6422417319,Lara ovalle,F,55,nombres y/o apellidos ilegibles
260809953,9469276663,Santiago agudelo,F,23,Sufragante no encontrado en ANI
250019937,6185707782,Radu florinda,M,24,nombres y/o apellidos ilegibles
290010701,7865899240,Víctor vega,M,37,nombre y/o apellido no concuerda con ANI
310649904,2329771307,Paken rojas,F,46,Sufragante no encontrado en ANI
120759957,3980953711,Zuzen uribe,F,53,Sufragante no encontrado en ANI
030011904,8907511241,Radu florinda,F,27,nombres y/o apellidos ilegibles
400250104,3159352072,Adara Núñez ,F,30,nombres y/o apellidos ilegibles
130229905,2437878514,Eleazar Martínez,M,60,nombre y/o apellido no concuerda con ANI
290010601,2300588598,Jimena arrieta,F,37,nombre y/o apellido no concuerda con ANI
250829928,3129933076,Adara Núñez ,M,32,nombres y/o apellidos ilegibles
210859913,5122356896,Safia  JOHNSON,F,62,nombre y/o apellido no concuerda con ANI
050011902,9452798216,Liam rubiano,F,57,nombres y/o apellidos ilegibles
231219905,3314796973,Safia  JOHNSON,F,44,nombres y/o apellidos ilegibles
110859903,5981767150,Cesar agusto,M,47,Sufragante no encontrado en ANI
881201581,6772880132,Lara ovalle,M,59,nombre y/o apellido no concuerda con ANI
072869913,7915948896,Mateo casallas,F,56,nombres y/o apellidos ilegibles
520010505,8864291020,Radu florinda,F,25,nombre y/o apellido no concuerda con ANI
160011046,5743865058,Mateo casallas,M,55,Sufragante no encontrado en ANI
290010605,6762730665,Eleazar Martínez,F,58,nombre y/o apellido no concuerda con ANI
030012801,5574059500,Inna,M,42,Sufragante no encontrado en ANI
310011301,8978657112,Mateo casallas,M,28,Sufragante no encontrado en ANI
091249901,2054080509,Fabio duque,F,35,nombres y/o apellidos ilegibles
520019917,2653652125,Inna,M,40,nombre y/o apellido no concuerda con ANI
010010201,8329760695,tony rogers,F,28,nombres y/o apellidos ilegibles
150310102,4790659396,tony rogers,F,51,Sufragante no encontrado en ANI
124509970,1769709393,Mateo casallas,F,40,Sufragante no encontrado en ANI
012310002,3212110867,Inna,F,61,Sufragante no encontrado en ANI
050400102,5178714062,Jimena arrieta,M,19,nombres y/o apellidos ilegibles
270759905,1497686673,Víctor vega,M,37,nombres y/o apellidos ilegibles
030012403,4093757479,Eleazar Martínez,M,53,nombre y/o apellido no concuerda con ANI
091300202,7124811934,Ben rubiano,F,33,nombre y/o apellido no concuerda con ANI
600130000,8637925655,Adara Núñez ,M,65,nombres y/o apellidos ilegibles
153040201,4379384070,Safia  JOHNSON,F,61,nombres y/o apellidos ilegibles
231099909,1253681065,Juan García ,F,52,Sufragante no encontrado en ANI
440019972,1010381494,Noah rolda,F,24,nombres y/o apellidos ilegibles
011909906,8339752012,Mateo casallas,M,65,nombres y/o apellidos ilegibles
160010705,2369326783,Lara ovalle,F,65,nombres y/o apellidos ilegibles
883605506,5874785020,Adara Núñez ,F,51,Sufragante no encontrado en ANI
231099930,4943531745,Zuzen uribe,M,33,Sufragante no encontrado en ANI
110199908,4516538135,Jesús diaz,F,25,Sufragante no encontrado en ANI
090229913,3747853384,Adara Núñez ,M,55,nombre y/o apellido no concuerda con ANI
231159913,4493591281,Liam rubiano,M,59,nombre y/o apellido no concuerda con ANI
500019920,5069906929,Cesar agusto,F,64,nombre y/o apellido no concuerda con ANI
130199903,7963882058,Radu florinda,F,20,nombre y/o apellido no concuerda con ANI
050289933,4393489272,Cesar agusto,M,35,Sufragante no encontrado en ANI
012980000,4038556751,Marta aristizabal,F,41,nombres y/o apellidos ilegibles
310790702,5963229752,Jimena arrieta,M,26,nombre y/o apellido no concuerda con ANI
170199919,9976179097,Fabio duque,M,35,Sufragante no encontrado en ANI
291249903,9387466264,Jimena arrieta,F,46,nombre y/o apellido no concuerda con ANI
2313999L1,4946145960,Paken rojas,F,60,Sufragante no encontrado en ANI
050439921,6487990957,Zuzen uribe,F,39,Sufragante no encontrado en ANI
888154583,1885988889,Marta aristizabal,F,26,nombre y/o apellido no concuerda con ANI
091339902,6326496896,Cesar agusto,F,44,nombres y/o apellidos ilegibles
230010303,1139846356,Radu florinda,F,22,nombres y/o apellidos ilegibles
160010509,8913194972,Jimena arrieta,F,52,nombre y/o apellido no concuerda con ANI
311189909,9941759601,Safia  JOHNSON,F,20,nombre y/o apellido no concuerda con ANI
010359915,8956430928,Inna,M,18,nombres y/o apellidos ilegibles
290760103,6909291337,Santiago agudelo,M,60,nombre y/o apellido no concuerda con ANI
310012705,1320523592,Adara Núñez ,M,44,nombre y/o apellido no concuerda con ANI
520011104,4937177384,Santiago agudelo,F,24,nombre y/o apellido no concuerda con ANI
886750502,1225486260,Safia  JOHNSON,M,53,Sufragante no encontrado en ANI
500019801,4676582172,Lara ovalle,M,39,nombre y/o apellido no concuerda con ANI
310199954,7403731739,Jimena arrieta,M,65,nombres y/o apellidos ilegibles
030012501,2182527917,Noah rolda,M,54,Sufragante no encontrado en ANI
640289910,7541134036,Noah rolda,F,42,nombres y/o apellidos ilegibles
160011002,1305605081,Lara ovalle,M,21,Sufragante no encontrado en ANI
240089931,4073841972,Víctor vega,M,25,Sufragante no encontrado en ANI
091159908,2416789252,Jesús diaz,F,41,nombre y/o apellido no concuerda con ANI
310829928,2237679823,Lara ovalle,F,54,nombres y/o apellidos ilegibles
210709917,2621370707,Adara Núñez ,M,49,nombres y/o apellidos ilegibles
230019921,7558140459,Radu florinda,F,54,nombre y/o apellido no concuerda con ANI
886250204,6038472237,Radu florinda,F,19,nombres y/o apellidos ilegibles
310010703,7868263081,Inna,M,51,nombres y/o apellidos ilegibles
310559921,4882065130,Safia  JOHNSON,F,52,Sufragante no encontrado en ANI
290859985,1745889401,Jimena arrieta,M,43,nombres y/o apellidos ilegibles
130199949,4723866702,tony rogers,F,42,Sufragante no encontrado en ANI
090859902,2484480238,Juan García ,M,51,nombre y/o apellido no concuerda con ANI
030469909,8956697504,Jesús diaz,M,19,Sufragante no encontrado en ANI
465609912,2160785755,Liam rubiano,F,55,nombres y/o apellidos ilegibles
050159935,8195063888,Juan García ,M,35,nombres y/o apellidos ilegibles
073240000,4406467306,Eleazar Martínez,M,46,Sufragante no encontrado en ANI
460019801,3415633332,Jesús diaz,M,62,nombres y/o apellidos ilegibles
091159910,3243267320,Santiago agudelo,M,47,nombres y/o apellidos ilegibles
260100202,4418574372,Santiago agudelo,F,34,Sufragante no encontrado en ANI
010949913,6752991021,Víctor vega,F,44,nombres y/o apellidos ilegibles
468009920,1846513086,Zuzen uribe,F,18,Sufragante no encontrado en ANI
310220302,3974952690,Eleazar Martínez,M,40,Sufragante no encontrado en ANI
050160000,1526916157,Liam rubiano,F,38,Sufragante no encontrado en ANI
271939904,2999747250,Lara ovalle,M,63,Sufragante no encontrado en ANI
153040202,2163133022,Radu florinda,M,23,Sufragante no encontrado en ANI
468409988,1932301038,Safia  JOHNSON,M,31,nombres y/o apellidos ilegibles
260800101,9490356237,Juan García ,M,22,Sufragante no encontrado en ANI
231189901,6209660250,Liam rubiano,F,60,Sufragante no encontrado en ANI
210580000,6520193968,tony rogers,M,46,nombre y/o apellido no concuerda con ANI
030013103,1036578899,tony rogers,F,35,nombre y/o apellido no concuerda con ANI
150349980,5387955139,Zuzen uribe,M,22,Sufragante no encontrado en ANI
887550581,9101057705,Santiago agudelo,F,56,nombres y/o apellidos ilegibles
280300000,2879732078,Inna,M,62,Sufragante no encontrado en ANI
030169905,8289051049,Lara ovalle,F,50,nombres y/o apellidos ilegibles
010379908,4146401401,Lara ovalle,M,50,nombres y/o apellidos ilegibles
130019942,7128693250,Juan García ,M,25,Sufragante no encontrado en ANI
151030000,7825427970,Radu florinda,M,46,Sufragante no encontrado en ANI
231039901,3638516834,Inna,F,20,nombre y/o apellido no concuerda con ANI
110469907,5155713736,Cesar agusto,F,38,nombre y/o apellido no concuerda con ANI
230559901,1255773359,Safia  JOHNSON,M,63,Sufragante no encontrado en ANI
123009965,9878835696,Juan García ,F,19,Sufragante no encontrado en ANI
010010102,3753362638,Liam rubiano,M,19,nombres y/o apellidos ilegibles
010011902,4688725049,Jimena arrieta,F,36,Sufragante no encontrado en ANI
091159902,2295876024,Paken rojas,F,51,Sufragante no encontrado en ANI
311039929,1949544770,Lara ovalle,F,46,nombre y/o apellido no concuerda con ANI
231399935,1664217914,Noah rolda,F,33,Sufragante no encontrado en ANI
520011208,6845978022,Fabio duque,F,39,Sufragante no encontrado en ANI
250349911,3295598066,Liam rubiano,F,60,nombres y/o apellidos ilegibles
888156582,4634117872,Zuzen uribe,M,42,nombre y/o apellido no concuerda con ANI
400059912,1190258117,Ben rubiano,M,28,nombres y/o apellidos ilegibles
231399990,5668774201,Inna,F,58,nombre y/o apellido no concuerda con ANI
400259961,5082811649,Fabio duque,F,27,nombres y/o apellidos ilegibles
520059001,7033028865,Cesar agusto,F,27,Sufragante no encontrado en ANI
280010401,1810978351,Jesús diaz,F,57,nombre y/o apellido no concuerda con ANI
310019933,8723394237,Cesar agusto,F,55,nombres y/o apellidos ilegibles
071369919,2958578676,Adara Núñez ,F,60,Sufragante no encontrado en ANI
250769975,9294112848,Safia  JOHNSON,M,23,nombre y/o apellido no concuerda con ANI
290799950,7858980012,Inna,F,34,nombres y/o apellidos ilegibles
190049971,4133739114,Eleazar Martínez,M,24,nombre y/o apellido no concuerda con ANI
281009991,6113752069,Noah rolda,F,45,Sufragante no encontrado en ANI
130090000,7282014640,Santiago agudelo,M,29,nombres y/o apellidos ilegibles
310220103,6777693404,Eleazar Martínez,F,32,Sufragante no encontrado en ANI
231249901,1259953930,Cesar agusto,F,35,Sufragante no encontrado en ANI
160010108,5926833275,Lara ovalle,M,41,nombre y/o apellido no concuerda con ANI
110439915,2810166019,Eleazar Martínez,M,48,nombres y/o apellidos ilegibles
271959945,9537792924,Mateo casallas,M,61,Sufragante no encontrado en ANI
260010401,7483640329,Lara ovalle,M,25,Sufragante no encontrado en ANI
240860203,1638518255,Santiago agudelo,M,40,nombres y/o apellidos ilegibles
170019001,1584991498,Inna,F,41,Sufragante no encontrado en ANI
050049921,2992405221,Víctor vega,M,24,nombre y/o apellido no concuerda con ANI
050979950,5680513651,Liam rubiano,M,50,Sufragante no encontrado en ANI
030019801,5137016375,Safia  JOHNSON,M,57,nombres y/o apellidos ilegibles
311210406,8912651834,Juan García ,M,37,Sufragante no encontrado en ANI
050799922,4229485277,Liam rubiano,F,24,Sufragante no encontrado en ANI
231300000,4041134800,Adara Núñez ,M,30,nombres y/o apellidos ilegibles
270130202,8650628776,Mateo casallas,M,40,nombre y/o apellido no concuerda con ANI
4800199A2,4798208544,Lara ovalle,M,58,nombres y/o apellidos ilegibles
030011203,4196236831,Liam rubiano,M,31,nombres y/o apellidos ilegibles
151990000,3663763972,Mateo casallas,F,56,Sufragante no encontrado en ANI
210259801,1029088886,Fabio duque,F,43,nombres y/o apellidos ilegibles
010010803,2133321313,Eleazar Martínez,F,50,nombres y/o apellidos ilegibles
230179980,5887456495,Adara Núñez ,M,43,nombres y/o apellidos ilegibles
883155086,1273104432,Jimena arrieta,M,33,nombres y/o apellidos ilegibles
250640102,4623489277,Víctor vega,F,39,nombre y/o apellido no concuerda con ANI
230470000,3208841175,Safia  JOHNSON,F,32,nombres y/o apellidos ilegibles
882502085,9271738121,Cesar agusto,M,18,nombres y/o apellidos ilegibles
310799910,1782854028,Santiago agudelo,M,42,Sufragante no encontrado en ANI
160010895,5425420082,Zuzen uribe,M,33,nombres y/o apellidos ilegibles
600010102,6066800490,Mateo casallas,F,21,nombres y/o apellidos ilegibles
050040000,6944255372,Safia  JOHNSON,F,21,nombre y/o apellido no concuerda con ANI
230419920,9555702155,Ben rubiano,M,37,Sufragante no encontrado en ANI
2313999R3,1410719160,Santiago agudelo,M,60,nombre y/o apellido no concuerda con ANI
2313999E7,7935775935,Jimena arrieta,M,44,nombres y/o apellidos ilegibles
030012404,7810386074,Ben rubiano,M,63,nombres y/o apellidos ilegibles
110919925,4636773166,tony rogers,M,31,Sufragante no encontrado en ANI
240010306,5376779266,Safia  JOHNSON,M,45,Sufragante no encontrado en ANI
190340201,1963125997,Inna,F,41,nombres y/o apellidos ilegibles
280100000,4129221691,Radu florinda,F,37,nombre y/o apellido no concuerda con ANI
030409913,2409375068,Inna,F,40,nombres y/o apellidos ilegibles
127509930,2811785490,Fabio duque,F,60,Sufragante no encontrado en ANI
310619925,9399645610,Paken rojas,M,53,Sufragante no encontrado en ANI
883050586,6521781679,Lara ovalle,F,31,Sufragante no encontrado en ANI
110919970,2056089532,Juan García ,M,26,nombres y/o apellidos ilegibles
640280102,7117530000,Paken rojas,M,24,nombre y/o apellido no concuerda con ANI
110879955,6332231494,Eleazar Martínez,F,56,nombres y/o apellidos ilegibles
091240201,2307296632,Adara Núñez ,F,42,nombres y/o apellidos ilegibles
250859934,6108296351,Marta aristizabal,M,50,nombres y/o apellidos ilegibles
010580102,6736624591,tony rogers,F,57,nombres y/o apellidos ilegibles
110079911,4184966746,Eleazar Martínez,F,18,nombre y/o apellido no concuerda con ANI
010190202,5291421307,Santiago agudelo,F,29,Sufragante no encontrado en ANI
230169925,1540457700,Marta aristizabal,M,39,nombres y/o apellidos ilegibles
150949801,1522743986,Ben rubiano,F,52,nombres y/o apellidos ilegibles
010390000,7571565122,Safia  JOHNSON,M,47,Sufragante no encontrado en ANI
170089907,3681836595,Cesar agusto,F,27,nombres y/o apellidos ilegibles
270259910,6431746644,Jesús diaz,M,29,nombres y/o apellidos ilegibles
640259945,1071599240,Eleazar Martínez,M,60,Sufragante no encontrado en ANI
050799921,5881375987,Adara Núñez ,M,25,Sufragante no encontrado en ANI
170069928,6983390892,Mateo casallas,M,27,Sufragante no encontrado en ANI
240010103,8458056017,Víctor vega,M,44,nombres y/o apellidos ilegibles
291039909,5445856228,Jesús diaz,F,33,nombres y/o apellidos ilegibles
130199919,2429905453,Inna,M,20,nombres y/o apellidos ilegibles
887700284,1635732213,tony rogers,F,21,nombre y/o apellido no concuerda con ANI
230739911,3844346303,Eleazar Martínez,F,52,Sufragante no encontrado en ANI
888157081,4744069713,Ben rubiano,F,19,nombre y/o apellido no concuerda con ANI
210010503,2051821709,Marta aristizabal,F,29,nombre y/o apellido no concuerda con ANI
160010209,4679636310,Fabio duque,F,18,nombre y/o apellido no concuerda con ANI
310340402,3953593454,Víctor vega,F,49,nombres y/o apellidos ilegibles
250049951,4324751092,Eleazar Martínez,F,19,Sufragante no encontrado en ANI
150940203,8105954660,Eleazar Martínez,M,25,nombres y/o apellidos ilegibles
160010121,4237715234,Eleazar Martínez,M,40,nombre y/o apellido no concuerda con ANI
170319917,9071296879,Marta aristizabal,M,61,nombre y/o apellido no concuerda con ANI
310079901,3336091296,Paken rojas,M,19,Sufragante no encontrado en ANI
883550501,5260490636,tony rogers,M,63,Sufragante no encontrado en ANI
250510000,5439745862,Lara ovalle,M,64,Sufragante no encontrado en ANI
280509950,2722601484,Mateo casallas,M,44,nombre y/o apellido no concuerda con ANI
270919905,1907716134,Fabio duque,M,61,nombres y/o apellidos ilegibles
310979950,6710301532,Juan García ,F,27,nombres y/o apellidos ilegibles
310199921,8538594582,Radu florinda,F,46,nombres y/o apellidos ilegibles
110019905,8923065303,Radu florinda,M,62,nombres y/o apellidos ilegibles
010011904,6837964570,Noah rolda,M,27,Sufragante no encontrado en ANI
190619902,2100890250,Fabio duque,F,52,nombre y/o apellido no concuerda con ANI
310019941,9261501790,Mateo casallas,M,55,nombres y/o apellidos ilegibles
520609902,4249464339,Inna,M,57,nombres y/o apellidos ilegibles
011249905,2718293563,Zuzen uribe,M,53,nombre y/o apellido no concuerda con ANI
010139903,2415395886,Inna,M,56,nombres y/o apellidos ilegibles
160011962,8218279556,Lara ovalle,M,33,nombre y/o apellido no concuerda con ANI
2313999W2,3108812946,Cesar agusto,F,60,nombres y/o apellidos ilegibles
210010602,7816135295,Víctor vega,F,42,nombres y/o apellidos ilegibles
231399936,3994522081,Liam rubiano,F,40,Sufragante no encontrado en ANI
251000201,4115988787,Mateo casallas,M,64,nombres y/o apellidos ilegibles
050250000,6001589323,Radu florinda,F,32,nombres y/o apellidos ilegibles
110259950,6160656019,Adara Núñez ,F,20,Sufragante no encontrado en ANI
310529908,8866628831,Jesús diaz,M,33,nombres y/o apellidos ilegibles
151129950,3800900871,Jesús diaz,F,59,Sufragante no encontrado en ANI
311210303,2260394368,Jimena arrieta,M,58,nombres y/o apellidos ilegibles
126080202,4024361509,tony rogers,M,63,nombres y/o apellidos ilegibles
011729901,8323131626,Paken rojas,F,58,nombre y/o apellido no concuerda con ANI
311159917,1289148032,Cesar agusto,M,62,Sufragante no encontrado en ANI
520011203,4621631603,Inna,F,27,nombres y/o apellidos ilegibles
110799917,8468347185,Eleazar Martínez,F,62,Sufragante no encontrado en ANI
887850586,6334402147,Santiago agudelo,M,65,Sufragante no encontrado en ANI
230419933,9866650643,Fabio duque,F,25,Sufragante no encontrado en ANI
110259951,5003020332,Lara ovalle,F,41,nombre y/o apellido no concuerda con ANI
090010606,1588424411,Noah rolda,M,50,Sufragante no encontrado en ANI
886650586,7307034290,Jimena arrieta,M,28,nombres y/o apellidos ilegibles
210709918,7310287152,Fabio duque,F,30,nombres y/o apellidos ilegibles
271600501,4347362681,Víctor vega,M,21,nombre y/o apellido no concuerda con ANI
310820203,7301962043,Ben rubiano,M,54,nombre y/o apellido no concuerda con ANI
310109902,9529612030,Ben rubiano,F,20,Sufragante no encontrado en ANI
250709981,2659091922,Fabio duque,F,34,nombre y/o apellido no concuerda con ANI
250250000,5210516074,Eleazar Martínez,M,42,Sufragante no encontrado en ANI
271609990,7238288710,Jimena arrieta,F,21,nombres y/o apellidos ilegibles
110299915,9385564301,Santiago agudelo,F,57,nombres y/o apellidos ilegibles
130379970,8231842401,Safia  JOHNSON,M,34,nombre y/o apellido no concuerda con ANI
271669904,1297075350,Lara ovalle,F,48,nombres y/o apellidos ilegibles
231219909,6839741244,Zuzen uribe,F,29,nombre y/o apellido no concuerda con ANI
110199905,8807875399,Juan García ,F,20,nombre y/o apellido no concuerda con ANI
311210204,7845472547,Marta aristizabal,F,25,nombre y/o apellido no concuerda con ANI
